Key,ACADEMIC_PERIOD,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,COURSE_TITLE_SHORT,CREDITS_EARNED,CREDITS_FOR_GPA,FINAL_GRADE,REPEAT_COURSE_IND,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,GRADABLE_IND,Most_Recent_Prior_Term,Most_Recent_Prior_Term_GPA
165486,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.78666667
165593,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.76666667
165601,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
165606,202110,PWL,PHYS17200,101,37254,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,4
165619,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,3.12666667
165630,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,,
165632,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.40625
165635,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.70625
165643,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.675
165647,202110,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.47727273
165663,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
165666,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.82777778
165669,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.35
165693,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,202010,3.73333333
165753,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.25833333
165808,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.66666667
165870,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.26363636
166026,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A-,,RE,**Registered**,Y,202010,3.5125
166037,202020,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,,,DC,Drop Course,Y,202010,4
166037,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,4
166065,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.92
166074,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.76111111
166081,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,202010,1.86666667
166094,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,,
166100,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B-,,RE,**Registered**,Y,202010,3.32857143
166117,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,C+,,RE,**Registered**,Y,,
166128,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,2.9
166136,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,2.95714286
166145,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.70588235
166153,202020,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,D,,RE,**Registered**,Y,202010,1.99285714
166162,202110,PWL,PHYS17200,092,21307,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,2.85294118
166164,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B-,,RE,**Registered**,Y,202010,1.5
166218,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.30666667
166225,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
166261,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.10869565
166276,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,,
166283,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
166295,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.97692308
166306,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
166311,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.86
166327,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.20769231
166353,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
166361,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,,
166440,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,4
166461,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.32857143
166496,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,C,,RE,**Registered**,Y,,
166505,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
166558,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.35333333
166564,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
166597,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,3.25
166651,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.28
166661,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,2.24
166676,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,3.46470588
166711,202010,PWL,PHYS17200,H01,26979,Modern Mechanics-Honors,4,4,C-,,RE,**Registered**,Y,201930,0
166720,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
166758,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,,
166759,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.73333333
166774,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.06428571
166785,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,,
166828,202110,PWL,PHYS17200,092,21307,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,2.6122449
166829,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,2.51666667
166872,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.12307692
166879,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
166910,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201930,0
166921,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.85714286
166922,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.5625
166960,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201930,0
167006,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,3.6375
167060,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
167068,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,2.74444444
167073,202110,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,3.375
167084,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
167085,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
167123,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,,
167128,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
167131,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
167136,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RE,**Registered**,Y,202010,2.06111111
167149,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,202010,3.96
167157,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.33888889
167182,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
167224,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B,,RE,**Registered**,Y,,
167268,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,,
167275,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,1.9625
167282,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.82413793
167310,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.57142857
167313,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,0
167322,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A+,,RE,**Registered**,Y,202010,3.85
167340,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.24117647
167370,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A+,,RE,**Registered**,Y,202010,3.93571429
167373,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,,
167373,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RE,**Registered**,Y,202020,1.3125
167396,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,201930,4
167400,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.64615385
167417,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
167418,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,202010,3.06
167483,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.25
167494,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.82413793
167498,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,4
167500,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201930,0
167509,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,D,,RE,**Registered**,Y,202010,2.89285714
167564,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,,
167569,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,4
167572,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,,
167590,202020,PWL,PHYS17200,001,13631,Modern Mechanics,0,0,,,DC,Drop Course,Y,202010,1.73333333
167590,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,1.73333333
167591,202110,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.59666667
167614,202020,PWL,PHYS22000,003,11270,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,2.79130435
167629,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,202010,2.61333333
167644,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
167659,202020,PWL,PHYS22000,001,25707,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.1
167667,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.05
167671,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.61333333
167674,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
167745,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.6
167752,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,202010,3.06875
167796,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.29090909
167817,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B-,,RE,**Registered**,Y,202010,3.24615385
167827,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.12666667
167880,202020,PWL,PHYS17200,018,25599,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,202010,3.71428571
167880,202110,PWL,PHYS17200,101,37254,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.71428571
167883,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.61428571
167946,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RE,**Registered**,Y,,
167969,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.74137931
168010,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,2.56666667
168013,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,202010,3.325
168021,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,D+,,RE,**Registered**,Y,201930,0
168021,202110,PWL,PHYS17200,100,26931,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,1.20625
168024,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,D,,RE,**Registered**,Y,202010,3.5875
168024,202110,PWL,PHYS17200,H01,26979,Modern Mechanics-Honors,0,0,,,RW,**Web Registered**,Y,202020,2.66129032
168028,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.86153846
168030,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.16923077
168053,202020,PWL,PHYS17200,018,25599,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,202010,1.44285714
168057,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,2.85625
168082,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.16521739
168084,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RE,**Registered**,Y,202020,4
168100,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.86785714
168126,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,C,,RE,**Registered**,Y,201930,0
168132,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.06666667
168153,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,2.4
168201,202020,PWL,PHYS22000,002,25708,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.94375
168298,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
168315,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.7945946
168385,202110,PWL,PHYS17200,154,27497,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,0
168398,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.916
168404,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
168421,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.37333333
168438,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
168444,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.80645161
168479,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.39285714
168483,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,202010,2.475
168484,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.78125
168504,202020,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.67142857
168534,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RE,**Registered**,Y,202010,4
168624,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
168627,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201930,3.91
168639,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.73
168649,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
168686,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,2.32857143
168717,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.0875
168733,202020,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,202010,2.52857143
168741,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.43939394
168793,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,2.85384615
168796,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.18571429
168797,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
168885,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,4
168889,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201930,3.44285714
168910,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,1.59473684
168923,202010,PWL,PHYS22000,002,27016,Gen Physics,0,4,F,,RE,**Registered**,Y,201930,0
168928,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,202010,3.76875
168939,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.67272727
168951,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.53571429
168954,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,B-,,RE,**Registered**,Y,201930,0
168956,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,D,,RE,**Registered**,Y,202010,2.28571429
168960,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,3.12142857
168965,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,4
168978,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.53529412
169012,202020,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.15
169017,202020,PWL,PHYS22000,002,25708,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3
169019,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.88
169024,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201930,0
169044,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RE,**Registered**,Y,,
169067,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.80555556
169069,202010,PWL,PHYS17200,092,21307,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201930,0
169101,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,3.09375
169144,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B+,,RE,**Registered**,Y,201930,0
169147,202110,PWL,PHYS17200,101,37254,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,1.48125
169169,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RE,**Registered**,Y,202010,3.8
169187,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,202010,4
169192,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,4
169201,202110,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.325
169202,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,202010,2.84285714
169225,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.22941177
169229,202020,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,2.9
169230,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.46666667
169240,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A+,,RE,**Registered**,Y,201930,0
169247,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,202010,3.232
169251,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,,
169260,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.91428571
169281,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,1.34285714
169292,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B,,RE,**Registered**,Y,201930,0
169302,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.63333333
169321,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,202010,3.55333333
169325,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,2.56666667
169336,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.24
169339,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B,,RE,**Registered**,Y,202010,2.88571429
169358,202020,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,202010,3.4
169385,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,0.68333333
169426,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,0
169447,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201930,0
169452,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B-,,RE,**Registered**,Y,202010,2.73333333
169492,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.61666667
169503,202010,PWL,PHYS17200,092,21307,Modern Mechanics,0,4,F,,RW,**Web Registered**,Y,,
169507,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201930,3.0375
169557,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B+,,RE,**Registered**,Y,202010,3.18
169582,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201930,0
169590,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,4
169603,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.075
169660,202020,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,202010,4
169668,202020,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.61764706
169681,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.85
169687,202010,PWL,PHYS17200,H01,26979,Modern Mechanics-Honors,4,4,B+,,RE,**Registered**,Y,,
169702,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A+,I,RE,**Registered**,Y,201930,0
169723,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.75357143
169757,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,202010,3.12142857
169764,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.06428571
169769,202020,PWL,PHYS17200,018,25599,Modern Mechanics,4,0,P,,RE,**Registered**,Y,202010,3.43571429
169771,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.97096774
