Key,CONFIDENTIALITY_IND,GENDER,GENDER_DESC,REPORTING_ETHNICITY_CODE,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE,ADMISSIONS_ATTRIBUTE_DESC,RESIDENCY,RESIDENCY_DESC,ADDRESS_RULE,COUNTY,COUNTY_DESC,STATE_PROVINCE,STATE_PROVINCE_DESC,NATION,NATION_DESC
237288,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
237292,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
237296,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
237315,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25017,Middlesex,MA,Massachusetts,,
237335,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
237400,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,34025,Monmouth,NJ,New Jersey,,
237449,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
237546,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,21067,Fayette,KY,Kentucky,,
237551,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06067,Sacramento,CA,California,,
237678,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
237680,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,39165,Warren,OH,Ohio,,
237712,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,51107,Loudoun,VA,Virginia,,
237776,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18105,Monroe,IN,Indiana,,
237898,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,53033,King,WA,Washington,,
237963,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
237976,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25017,Middlesex,MA,Massachusetts,,
238173,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34039,Union,NJ,New Jersey,,
238293,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
238315,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
238380,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18105,Monroe,IN,Indiana,,
238390,N,F,Female,Z,Unknown,N,,,N,Non-Resident,PERMADDR,25009,Essex,MA,Massachusetts,,
238449,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
238478,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,39165,Warren,OH,Ohio,,
238627,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17111,McHenry,IL,Illinois,,
238680,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
238740,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39113,Montgomery,OH,Ohio,US,United States
238755,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,48201,Harris,TX,Texas,,
238794,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
238971,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
239038,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
239039,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17113,McLean,IL,Illinois,,
239041,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18101,Martin,IN,Indiana,,
239131,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
239266,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
239291,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
239356,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18043,Floyd,IN,Indiana,,
239416,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18183,Whitley,IN,Indiana,,
239547,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34019,Hunterdon,NJ,New Jersey,,
239721,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
239740,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
239748,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,24035,Queen Annes,MD,Maryland,,
239797,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,27053,Hennepin,MN,Minnesota,,
239810,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,08041,El Paso,CO,Colorado,,
239891,N,F,Female,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
239899,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,09001,Fairfield,CT,Connecticut,,
240067,N,M,Male,X,2 or more races,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
240161,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,26125,Oakland,MI,Michigan,,
240165,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
240169,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
240192,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,39049,Franklin,OH,Ohio,US,United States
240200,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
240303,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
240512,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,13121,Fulton,GA,Georgia,,
240626,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
240636,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,53033,King,WA,Washington,,
240721,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
240778,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18175,Washington,IN,Indiana,,
240847,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
240868,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
240927,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06081,San Mateo,CA,California,,
241007,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,47037,Davidson,TN,Tennessee,,
241018,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18111,Newton,IN,Indiana,,
241048,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
241155,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
241234,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,26065,Ingham,MI,Michigan,,
241284,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
241403,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
241576,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,PE,Peru
241608,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
241637,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,,
241677,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17201,Winnebago,IL,Illinois,,
241741,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,09007,Middlesex,CT,Connecticut,,
241866,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18047,Franklin,IN,Indiana,,
241915,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,34035,Somerset,NJ,New Jersey,,
241968,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,25023,Plymouth,MA,Massachusetts,,
242180,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,24510,Baltimore City,MD,Maryland,,
242256,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,33011,Hillsborough,NH,New Hampshire,,
242357,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,PE,Peru
242402,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,37141,Pender,NC,North Carolina,,
242518,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,34027,Morris,NJ,New Jersey,,
242535,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
242550,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,PA,Panama
242613,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06037,Los Angeles,CA,California,,
242680,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
242753,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
242797,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
242847,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
242871,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
242915,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,PH,Philippines
242922,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,08014,Broomfield,CO,Colorado,,
242939,N,M,Male,A,American Indian or Alaska Native,Y,,,N,Non-Resident,PERMADDR,48453,Travis,TX,Texas,,
242976,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18023,Clinton,IN,Indiana,,
243126,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18013,Brown,IN,Indiana,,
243141,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34035,Somerset,NJ,New Jersey,,
243221,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
243259,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,47165,Sumner,TN,Tennessee,,
243405,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,55079,Milwaukee,WI,Wisconsin,,
243420,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,47187,Williamson,TN,Tennessee,,
243421,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
243474,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,26077,Kalamazoo,MI,Michigan,,
243541,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18049,Fulton,IN,Indiana,,
243556,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
243608,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18137,Ripley,IN,Indiana,,
243623,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18071,Jackson,IN,Indiana,,
243722,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,20091,Johnson,KS,Kansas,,
243748,N,M,Male,D,Asian,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
243768,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,48453,Travis,TX,Texas,,
243927,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
243958,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,13067,Cobb,GA,Georgia,,
244003,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
244198,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
244272,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,39027,Clinton,OH,Ohio,,
244356,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
244419,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
244468,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18023,Clinton,IN,Indiana,,
244520,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
244555,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
244576,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
244601,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
244704,N,M,Male,B,White,N,,,R,Resident,PERMADDR,26161,Washtenaw,MI,Michigan,US,United States
244766,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18051,Gibson,IN,Indiana,,
244826,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,48141,El Paso,TX,Texas,US,United States
244835,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
244852,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,34025,Monmouth,NJ,New Jersey,,
244879,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
244881,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
244960,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,08035,Douglas,CO,Colorado,,
245095,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,45041,Florence,SC,South Carolina,,
245275,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,21111,Jefferson,KY,Kentucky,,
245337,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
245357,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18047,Franklin,IN,Indiana,,
245391,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18109,Morgan,IN,Indiana,,
245453,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,51093,Isle Of Wight,VA,Virginia,,
245454,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
245525,N,M,Male,D,Asian,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18019,Clark,IN,Indiana,US,United States
245573,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
245617,N,M,Male,F,Native Hawaiian or Other Pacific Islander,Y,,,N,Non-Resident,PERMADDR,36119,Westchester,NY,New York,,
245621,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,26125,Oakland,MI,Michigan,US,United States
245665,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
245732,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,36053,Madison,NY,New York,,
245762,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,20091,Johnson,KS,Kansas,,
245843,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
245857,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18065,Henry,IN,Indiana,,
245865,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
245892,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,53075,Whitman,WA,Washington,,
245902,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
245926,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
245959,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,24027,Howard,MD,Maryland,,
246085,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,AE,United Arab Emirates
246126,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
246134,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,48201,Harris,TX,Texas,,
246373,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,12057,Hillsborough,FL,Florida,,
246390,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,33015,Rockingham,NH,New Hampshire,,
246490,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18105,Monroe,IN,Indiana,,
246500,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
246684,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
246742,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
246835,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
246965,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
247119,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
247153,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,36029,Erie,NY,New York,,
247154,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17197,Will,IL,Illinois,,
247201,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,34027,Morris,NJ,New Jersey,,
247448,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
247499,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
247507,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,13077,Coweta,GA,Georgia,,
247545,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,34021,Mercer,NJ,New Jersey,,
247572,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,27053,Hennepin,MN,Minnesota,,
247587,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,08041,El Paso,CO,Colorado,,
247606,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,MX,Mexico
247663,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
247702,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17099,La Salle,IL,Illinois,,
247722,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
247856,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,34019,Hunterdon,NJ,New Jersey,,
247879,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18167,Vigo,IN,Indiana,,
247993,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,51013,Arlington,VA,Virginia,,
248117,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17167,Sangamon,IL,Illinois,,
248141,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,KR,Republic of Korea
248187,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,12086,Miami-Dade,FL,Florida,,
248216,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
248262,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,25017,Middlesex,MA,Massachusetts,,
248354,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,42029,Chester,PA,Pennsylvania,,
248360,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,26163,Wayne,MI,Michigan,,
248581,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06037,Los Angeles,CA,California,,
248721,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
248725,N,M,Male,A,American Indian or Alaska Native,Y,,,N,Non-Resident,PERMADDR,39113,Montgomery,OH,Ohio,,
248733,N,M,Male,B,White,N,,,R,Resident,PERMADDR,06037,Los Angeles,CA,California,,
248734,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
248984,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
249034,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,US,United States
249064,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
249160,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
249176,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
249233,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,26161,Washtenaw,MI,Michigan,,
249378,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
249465,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,33011,Hillsborough,NH,New Hampshire,,
249645,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,18057,Hamilton,IN,Indiana,,
249711,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,34035,Somerset,NJ,New Jersey,,
249784,N,F,Female,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
249919,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,51059,Fairfax,VA,Virginia,,
249959,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17113,McLean,IL,Illinois,,
249963,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,24025,Harford,MD,Maryland,,
250055,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39113,Montgomery,OH,Ohio,,
250199,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,33015,Rockingham,NH,New Hampshire,,
250207,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18047,Franklin,IN,Indiana,,
250263,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,08005,Arapahoe,CO,Colorado,,
250273,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39099,Mahoning,OH,Ohio,,
250274,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18181,White,IN,Indiana,,
250430,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06013,Contra Costa,CA,California,,
250437,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,41067,Washington,OR,Oregon,,
250474,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
250503,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39061,Hamilton,OH,Ohio,,
250655,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
250840,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,26163,Wayne,MI,Michigan,,
250959,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,29189,Saint Louis,MO,Missouri,,
251007,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
251061,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,39165,Warren,OH,Ohio,,
251101,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
251159,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39061,Hamilton,OH,Ohio,,
251196,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,20091,Johnson,KS,Kansas,,
251205,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,39025,Clermont,OH,Ohio,,
251224,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,OM,Oman
251227,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34023,Middlesex,NJ,New Jersey,,
251349,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
251384,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18053,Grant,IN,Indiana,,
251406,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,JO,Jordan
251429,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,51177,Spotsylvania,VA,Virginia,,
251431,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17163,Saint Clair,IL,Illinois,,
251482,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
251522,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
251614,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,33011,Hillsborough,NH,New Hampshire,,
251768,N,M,Male,X,2 or more races,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
251854,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,13121,Fulton,GA,Georgia,,
251918,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,42003,Allegheny,PA,Pennsylvania,,
251951,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,36017,Chenango,NY,New York,,
251959,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
252027,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
252041,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
252172,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
252181,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
252346,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,48085,Collin,TX,Texas,,
252445,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,48309,McLennan,TX,Texas,,
252453,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,09001,Fairfield,CT,Connecticut,,
252528,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,25017,Middlesex,MA,Massachusetts,,
252529,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
252640,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,55097,Portage,WI,Wisconsin,,
252650,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
252727,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
252771,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
252842,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,47187,Williamson,TN,Tennessee,,
252868,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
252924,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,27037,Dakota,MN,Minnesota,,
252932,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
252946,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25009,Essex,MA,Massachusetts,,
253091,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
253200,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
253386,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,49035,Salt Lake,UT,Utah,,
253421,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,48085,Collin,TX,Texas,,
253465,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,48113,Dallas,TX,Texas,,
253529,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,09001,Fairfield,CT,Connecticut,,
253568,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34003,Bergen,NJ,New Jersey,,
